anime_id,name,english_name,japanese_name,score,genres,primary_genre,type,episodes,aired,start_date,year,premiered,status,producers,licensors,studios,source,duration,duration_minutes,rating,rank,popularity,favorites,scored_by,members
33797,ID-0,ID-0,ID-0,6.52,Sci-Fi,Sci-Fi,TV,12,"Apr 9, 2017 to Jun 25, 2017",2017-04-09,2017.0,spring 2017,Finished Airing,"Bandai Visual, Lantis, Ultra Super Pictures, World Cosplay Summit",UNKNOWN,SANZIGEN,Original,24 min per ep,24.0,PG-13 - Teens 13 or older,6285.0,4497,21,8994.0,20741
3272,Kinnikuman,UNKNOWN,キン肉マン,7.29,"Adventure, Comedy, Sports",Adventure,TV,137,"Apr 3, 1983 to Oct 1, 1986",1983-04-03,1983.0,spring 1983,Finished Airing,Nippon Television Network,UNKNOWN,Toei Animation,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,2564.0,5655,83,3678.0,11770
40245,Mitaiken Horizon,UNKNOWN,未体験 HORIZON,7.19,UNKNOWN,,Music,1,"Sep 25, 2019",2019-09-25,2019.0,UNKNOWN,Finished Airing,Lantis,UNKNOWN,Sunrise,Other,8 min,8.0,G - All Ages,12702.0,8964,8,1452.0,3565
36404,"Attakai, Fuyu Canada",UNKNOWN,あったかい、冬カナダ,6.31,Slice of Life,Slice of Life,ONA,1,"Sep 25, 2017",2017-09-25,2017.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,CoMix Wave Films,Original,31 sec,0.52,G - All Ages,7348.0,10973,3,904.0,1807
299,.hack//Liminality,.hack//Liminality,.hack//LIMINALITY,6.59,Mystery,Mystery,OVA,4,"Jun 20, 2002 to Apr 10, 2003",2002-06-20,2002.0,UNKNOWN,Finished Airing,"Bandai Visual, Bandai, CyberConnect2",Bandai Entertainment,Bee Train,Original,33 min per ep,33.0,PG-13 - Teens 13 or older,5862.0,3618,34,16274.0,33019
1654,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,Girl Meets Girl,かしまし ～ガール・ミーツ・ガール～ 少女は少女に恋をした,6.76,"Comedy, Drama, Girls Love, Romance",Comedy,OVA,1,"Oct 27, 2006",2006-10-27,2006.0,UNKNOWN,Finished Airing,"Bandai Visual, Lantis",Media Blasters,Studio Hibari,Manga,26 min,26.0,PG-13 - Teens 13 or older,5012.0,5091,15,8633.0,15197
1215,Kidou Senshi Gundam SEED C.E. 73: Stargazer,Mobile Suit Gundam SEED C.E.73: Stargazer,機動戦士ガンダムSEED C.E.73: Stargazer,7.13,Sci-Fi,Sci-Fi,ONA,3,"Jul 14, 2006 to Sep 29, 2006",2006-07-14,2006.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Sunrise,Original,15 min per ep,15.0,PG-13 - Teens 13 or older,3403.0,4318,41,12249.0,22809
37277,Beatless Intermission,UNKNOWN,BEATLESS Intermission,5.61,"Action, Drama, Romance, Sci-Fi",Action,Special,4,"Feb 17, 2018 to Jun 2, 2018",2018-02-17,2018.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Diomedéa,Novel,24 min per ep,24.0,PG-13 - Teens 13 or older,10400.0,5598,15,4742.0,12037
22735,Oreca Battle,UNKNOWN,オレカバトル,5.86,UNKNOWN,,TV,51,"Apr 7, 2014 to Mar 30, 2015",2014-04-07,2014.0,spring 2014,Finished Airing,UNKNOWN,UNKNOWN,"Xebec, OLM",Game,11 min per ep,11.0,G - All Ages,9437.0,9951,3,811.0,2521
51863,Shishang Zui Qiang Nan Zhujiao,The Strongest Male Hero Ever,史上最强男主角,6.09,"Action, Fantasy",Action,ONA,48,"Jun 5, 2022 to Oct 23, 2022",2022-06-05,2022.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Ruo Hong Culture,Unknown,8 min per ep,8.0,PG-13 - Teens 13 or older,8423.0,13147,0,190.0,856
10139,21 Seiki Manga Hajimete Monogatari,UNKNOWN,２１世紀まんがはじめて物語,5.74,"Adventure, Comedy, Sci-Fi",Adventure,Special,1,"Mar 30, 2001",2001-03-30,2001.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Tokyo Kids,Unknown,30 min,30.0,G - All Ages,9926.0,14099,2,147.0,628
37178,Kiratto Pri☆chan,UNKNOWN,キラッとプリ☆チャン,7.17,Slice of Life,Slice of Life,TV,51,"Apr 8, 2018 to Mar 31, 2019",2018-04-08,2018.0,spring 2018,Finished Airing,TV Tokyo,Crunchyroll,"Tatsunoko Production, Dongwoo A&E",Game,24 min per ep,24.0,PG - Children,3191.0,7596,43,1254.0,5659
3567,Renzu: Futari no Kyori,Renzu: The Distance Between the Two,恋図〜ふたりの距離〜,5.12,Hentai,Hentai,OVA,1,"Oct 8, 2000",2000-10-08,2000.0,UNKNOWN,Finished Airing,Five Ways,NuTech Digital,G.P Entertainment,Original,28 min,28.0,Rx - Hentai,12702.0,11722,0,466.0,1367
38855,Yuu Kiri,UNKNOWN,夕霧,5.35,UNKNOWN,,Music,1,"Aug 5, 2015",2015-08-05,2015.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Calf Studio,Original,3 min,3.0,G - All Ages,12702.0,17812,0,143.0,261
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,UNKNOWN,テイルズ オブ シンフォニア THE ANIMATION 世界統合編,7.42,"Action, Adventure, Fantasy",Action,OVA,3,"Nov 23, 2011 to Oct 24, 2012",2011-11-23,2011.0,UNKNOWN,Finished Airing,UNKNOWN,Discotek Media,ufotable,Game,39 min per ep,39.0,PG-13 - Teens 13 or older,1993.0,4242,54,9378.0,23815
8704,Uchuu Hikoushi no Uta,UNKNOWN,うちゅうひこうしのうた,5.56,Fantasy,Fantasy,Music,1,"Dec 3, 2003",2003-12-03,2003.0,UNKNOWN,Finished Airing,NHK,UNKNOWN,UNKNOWN,Original,2 min,2.0,G - All Ages,12702.0,14108,0,331.0,627
9409,D-1 Devastator,UNKNOWN,D-1 デバステイター,6.02,Sci-Fi,Sci-Fi,OVA,2,"Dec 11, 1992 to Feb 26, 1993",1992-12-11,1992.0,UNKNOWN,Finished Airing,Takara,UNKNOWN,UNKNOWN,Unknown,45 min per ep,45.0,R+ - Mild Nudity,8734.0,11911,3,379.0,1267
40966,Ling Jian Zun 3rd Season,UNKNOWN,灵剑尊,7.0,"Action, Adventure, Fantasy, Romance",Action,ONA,40,"Dec 24, 2019 to May 15, 2020",2019-12-24,2019.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Soyep,Novel,10 min per ep,10.0,PG-13 - Teens 13 or older,3972.0,10128,6,1155.0,2381
42832,Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,Tales of Crestoria: The Wake of Sin,TALES OF CRESTORIA-咎我ヲ背負いて彼は発つ-,6.56,"Adventure, Fantasy",Adventure,Special,1,"Oct 18, 2020",2020-10-18,2020.0,UNKNOWN,Finished Airing,Bandai Namco Entertainment,UNKNOWN,Kamikaze Douga,Game,14 min,14.0,PG-13 - Teens 13 or older,6002.0,9375,3,1473.0,3114
51233,Darkroom,UNKNOWN,ダークルーム,6.13,Avant Garde,Avant Garde,Music,1,"Mar 11, 2022 to ?",2022-03-11,2022.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Mimoid,Original,2 min,2.0,PG-13 - Teens 13 or older,12702.0,17629,1,147.0,273
1064,Mazinkaiser,Mazinkaiser,マジンカイザー,7.33,"Adventure, Comedy, Sci-Fi",Adventure,OVA,7,"Sep 25, 2001 to Sep 20, 2002",2001-09-25,2001.0,UNKNOWN,Finished Airing,"Bandai Visual, Bee Media, Dynamic Planning",ADV Films,Brain's Base,Manga,30 min per ep,30.0,R+ - Mild Nudity,2361.0,5943,63,4316.0,10425
51200,Ami no Monomane 150 Renpatsu,UNKNOWN,亜美のモノマネ 150連発,5.42,Comedy,Comedy,Special,1,"Apr 30, 2009",2009-04-30,2009.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,J.C.Staff,Light novel,2 min,2.0,PG-13 - Teens 13 or older,11025.0,15150,0,186.0,473
32526,Love Live! Sunshine!!,Love Live! Sunshine!!,ラブライブ！サンシャイン!!,7.39,Slice of Life,Slice of Life,TV,13,"Jul 2, 2016 to Sep 24, 2016",2016-07-02,2016.0,summer 2016,Finished Airing,"Bandai Visual, Lantis, Magic Capsule, ASCII Media Works, Bushiroad",Funimation,Sunrise,Other,24 min per ep,24.0,PG-13 - Teens 13 or older,2103.0,1257,2954,88906.0,176870
9761,Finder Series,You're My Love Prize,ファインダーシリーズ,6.47,"Action, Boys Love, Drama, Erotica",Action,OVA,2,"Feb 29, 2012 to Aug 28, 2015",2012-02-29,2012.0,UNKNOWN,Finished Airing,"Movic, ANiMix Project",UNKNOWN,GARDEN LODGE,Manga,43 min per ep,43.0,R - 17+ (violence & profanity),12702.0,4541,90,9360.0,20355
3425,Meiken Lassie,UNKNOWN,名犬ラッシー,6.7,"Adventure, Slice of Life",Adventure,TV,25,"Jan 14, 1996 to Aug 18, 1996",1996-01-14,1996.0,winter 1996,Finished Airing,UNKNOWN,UNKNOWN,Nippon Animation,Novel,25 min per ep,25.0,G - All Ages,5314.0,11153,1,401.0,1683
8643,Asatte Dance,Dance Till Tomorrow,あさってDance,5.28,"Comedy, Drama, Romance, Ecchi",Comedy,OVA,2,"Jul 25, 1991 to Oct 21, 1991",1991-07-25,1991.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Knack Productions,Manga,42 min per ep,42.0,R+ - Mild Nudity,11397.0,10771,5,352.0,1940
1952,Vampire Hunter,Night Warriors: Darkstalkers' Revenge,ヴァンパイアハンター,6.57,"Action, Adventure, Drama, Fantasy, Supernatural",Action,OVA,4,"Mar 21, 1997 to Mar 27, 1998",1997-03-21,1997.0,UNKNOWN,Finished Airing,UNKNOWN,"VIZ Media, Discotek Media",Madhouse,Game,43 min per ep,43.0,R - 17+ (violence & profanity),5996.0,4767,46,6872.0,18294
12397,Original Video Romance Animation,UNKNOWN,オリジナルビデオロマンスアニメーション,4.7,"Comedy, Hentai",Comedy,OVA,2,"Nov 30, 1984 to Dec 22, 1984",1984-11-30,1984.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,25 min per ep,25.0,Rx - Hentai,12702.0,13847,0,184.0,689
29923,Fukusuke,UNKNOWN,ふくすけ,5.22,UNKNOWN,,Movie,1,"Oct 29, 1957",1957-10-29,1957.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Otogi Production,Original,18 min,18.0,G - All Ages,11539.0,13403,1,367.0,794
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,Dr. Slump and Arale-chan: Hoyoyo!! Follow the Rescued Shark...,Dr.スランプ アラレちゃん ほよよ!!助けたサメに連れられて...,5.99,"Comedy, Sci-Fi",Comedy,Movie,1,"Mar 12, 1994",1994-03-12,1994.0,UNKNOWN,Finished Airing,Studio Core,UNKNOWN,Toei Animation,Manga,25 min,25.0,PG-13 - Teens 13 or older,8878.0,11759,0,413.0,1345
14175,Hanasaku Iroha Movie: Home Sweet Home,Hanasaku Iroha the Movie: Home Sweet Home,劇場版 花咲くいろは HOME SWEET HOME,7.84,Drama,Drama,Movie,1,"Mar 9, 2013",2013-03-09,2013.0,UNKNOWN,Finished Airing,"Sotsu, Lantis, Infinite","NIS America, Inc.",P.A. Works,Original,1 hr 6 min,66.0,PG-13 - Teens 13 or older,846.0,2107,96,34306.0,87936
2689,Akai Koudan Zillion: Utahime Yakyoku,Zillion: Burning Night,赤い光弾ジリオン 歌姫夜曲,5.7,"Action, Adventure, Sci-Fi",Action,OVA,1,"Jun 21, 1988",1988-06-21,1988.0,UNKNOWN,Finished Airing,Tatsunoko Production,Funimation,Production I.G,Mixed media,47 min,47.0,PG-13 - Teens 13 or older,10054.0,11420,1,532.0,1514
14349,Little Witch Academia,UNKNOWN,リトルウィッチアカデミア,7.8,"Adventure, Comedy, Fantasy",Adventure,Movie,1,"Mar 2, 2013",2013-03-02,2013.0,UNKNOWN,Finished Airing,"Half H.P Studio, Ultra Super Pictures",UNKNOWN,Trigger,Original,26 min,26.0,PG-13 - Teens 13 or older,918.0,729,1320,171778.0,305068
37598,Phantom in the Twilight,UNKNOWN,ファントム イン ザ トワイライト,6.42,"Action, Supernatural",Action,TV,12,"Jul 10, 2018 to Sep 25, 2018",2018-07-10,2018.0,summer 2018,Finished Airing,Happy Elements,UNKNOWN,LIDENFILMS,Original,23 min per ep,23.0,PG-13 - Teens 13 or older,6781.0,3015,92,14598.0,46511
40727,Out of My Mind,UNKNOWN,Out of My Mind,5.46,Avant Garde,Avant Garde,Movie,1,2016,2016-01-01,2016.0,UNKNOWN,Finished Airing,Geidai Animation,UNKNOWN,UNKNOWN,Original,6 min,6.0,G - All Ages,10904.0,15836,1,196.0,406
36157,Zettai 15-byou Animation!,UNKNOWN,絶対15秒アニメーション！,4.64,"Avant Garde, Comedy",Avant Garde,Movie,1,"Aug 4, 2017",2017-08-04,2017.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,16 min,16.0,G - All Ages,12371.0,11271,8,956.0,1605
14211,Instant History,UNKNOWN,インスタントヒストリー,5.97,UNKNOWN,,TV,312,"May 1, 1961 to Feb 25, 1962",1961-05-01,1961.0,spring 1961,Finished Airing,"Fuji TV, Otogi Production",UNKNOWN,UNKNOWN,Original,3 min per ep,3.0,G - All Ages,8970.0,13010,10,149.0,893
49941,Gundam UC x Nike SB,UNKNOWN,UNKNOWN,5.49,UNKNOWN,,ONA,1,"Sep 21, 2021",2021-09-21,2021.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Sunrise,Unknown,45 sec,0.75,G - All Ages,10802.0,14445,3,229.0,571
50673,Pokemon (2019): Kami to Yobareshi Arceus,Pokémon: The Arceus Chronicles,ポケットモンスター 神とよばれし アルセウス,6.65,"Action, Adventure, Comedy, Fantasy",Action,ONA,4,"Jan 21, 2022 to Jan 28, 2022",2022-01-21,2022.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,OLM,Game,18 min per ep,18.0,PG - Children,5608.0,6773,10,3579.0,7607
28143,Ochou Fujin no Gensou,Madame Butterfly's Illusion,お蝶夫人の幻想,5.51,Drama,Drama,Movie,1,"May 16, 1940",1940-05-16,1940.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Other,12 min,12.0,G - All Ages,10753.0,12775,0,390.0,960
39294,Study,Study,Study,5.3,UNKNOWN,,Music,1,"Oct 28, 2008",2008-10-28,2008.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,2 min,2.0,G - All Ages,12702.0,18221,0,122.0,238
537,Tekken,Tekken: The Motion Picture,鉄拳,5.27,"Action, Adventure, Sci-Fi",Action,OVA,2,"Jan 21, 1998 to Feb 21, 1998",1998-01-21,1998.0,UNKNOWN,Finished Airing,"Four Some, Sony Music Entertainment",ADV Films,Studio Deen,Game,28 min per ep,28.0,R - 17+ (violence & profanity),11411.0,5023,19,9816.0,15933
8247,Bleach Movie 4: Jigoku-hen,Bleach the Movie: Hell Verse,劇場版 BLEACH 地獄篇,7.61,"Action, Adventure, Fantasy",Action,Movie,1,"Dec 4, 2010",2010-12-04,2010.0,UNKNOWN,Finished Airing,UNKNOWN,VIZ Media,Pierrot,Manga,1 hr 34 min,94.0,PG-13 - Teens 13 or older,1353.0,1093,435,118499.0,205290
31158,Hetalia: The World Twinkle Specials,UNKNOWN,ヘタリア The World Twinkle エクストラエピソード,7.2,Comedy,Comedy,Special,3,"Oct 28, 2015 to Dec 25, 2015",2015-10-28,2015.0,UNKNOWN,Finished Airing,UNKNOWN,Funimation,Studio Deen,Manga,5 min per ep,5.0,PG-13 - Teens 13 or older,3024.0,6761,7,2787.0,7639
38701,Aa / ii,aaH / Hee,ああ／良い,4.34,Avant Garde,Avant Garde,Movie,1,2014,2014-01-01,2014.0,UNKNOWN,Finished Airing,Geidai Animation,UNKNOWN,UNKNOWN,Original,2 min,2.0,G - All Ages,12542.0,13581,1,418.0,753
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,Fist of the North Star: Raoh Side Story Fierce Fighting Arc,真救世主伝説　北斗の拳　ラオウ伝　激闘の章,7.56,"Action, Adventure, Romance",Action,Movie,1,"Apr 28, 2007",2007-04-28,2007.0,UNKNOWN,Finished Airing,Toei Animation,Discotek Media,TMS Entertainment,Manga,1 hr 29 min,89.0,R - 17+ (violence & profanity),1502.0,6086,21,4276.0,9832
2385,One Piece: Jango no Dance Carnival,One Piece: Django's Dance Carnival,ワンピース ジャンゴのダンスカーニバル,7.13,"Comedy, Fantasy",Comedy,Movie,1,"Mar 3, 2001",2001-03-03,2001.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Manga,6 min,6.0,PG-13 - Teens 13 or older,3420.0,3277,27,21965.0,40174
52973,Megami no Café Terrace,The Café Terrace and Its Goddesses,女神のカフェテラス,7.0,"Comedy, Romance, Ecchi",Comedy,TV,12,"Apr 8, 2023 to Jun 24, 2023",2023-04-08,2023.0,spring 2023,Currently Airing,"Marvelous, Mainichi Broadcasting System, Kodansha, Half HP Studio",UNKNOWN,Tezuka Productions,Manga,23 min per ep,23.0,PG-13 - Teens 13 or older,3976.0,2465,325,11892.0,67687
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,UNKNOWN,クレヨンしんちゃん 嵐を呼ぶ アッパレ! 戦国大合戦,7.42,"Award Winning, Drama, Romance",Award Winning,Movie,1,"Apr 20, 2002",2002-04-20,2002.0,UNKNOWN,Finished Airing,TV Asahi,UNKNOWN,Shin-Ei Animation,Manga,1 hr 35 min,95.0,G - All Ages,2009.0,7966,12,2595.0,5075
35581,Oide yo! Mizuryuu Kei Land,UNKNOWN,おいでよ！水龍敬ランド,7.25,Hentai,Hentai,OVA,2,"Aug 25, 2017 to Sep 29, 2017",2017-08-25,2017.0,UNKNOWN,Finished Airing,Lune Pictures,UNKNOWN,T-Rex,Manga,16 min per ep,16.0,Rx - Hentai,12702.0,4847,174,8204.0,17487
17987,Kero Kero Keroppi no Robin Hood,Keroppi in Robin Hood,けろけろけろっぴのロビンフッド,5.72,Fantasy,Fantasy,OVA,1,"Jan 21, 1994",1994-01-21,1994.0,UNKNOWN,Finished Airing,Sanrio,UNKNOWN,UNKNOWN,Unknown,29 min,29.0,G - All Ages,10009.0,14837,0,165.0,513
5868,Haru no Uta,Spring Song,春の唄,4.47,UNKNOWN,,Movie,1,1931,1931-01-01,1931.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,3 min,3.0,G - All Ages,12489.0,11330,1,888.0,1569
4081,Natsume Yuujinchou,Natsume's Book of Friends,夏目友人帳,8.31,"Drama, Slice of Life, Supernatural",Drama,TV,13,"Jul 8, 2008 to Sep 30, 2008",2008-07-08,2008.0,summer 2008,Finished Airing,"Aniplex, Nihon Ad Systems, TV Tokyo Music, Sony Music Entertainment","NIS America, Inc., Crunchyroll",Brain's Base,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,232.0,394,15221,179501.0,519303
40959,Jitaku Keibiin 2,UNKNOWN,自宅警備員2,6.45,Hentai,Hentai,OVA,8,"Mar 27, 2020 to Jul 30, 2021",2020-03-27,2020.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Suzuki Mirano,Visual novel,16 min per ep,16.0,Rx - Hentai,12702.0,7443,4,2267.0,5967
41445,Sasurai Zou-san,UNKNOWN,さすらいゾウさん,5.01,Avant Garde,Avant Garde,Movie,1,2006,2006-01-01,2006.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,58 sec,0.97,G - All Ages,11952.0,16470,0,205.0,356
7810,Yami wo Mitsumeru Hane,A Feather Stare at the Dark,闇を見つめる羽根,4.86,Avant Garde,Avant Garde,Movie,1,2003,2003-01-01,2003.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,17 min,17.0,R+ - Mild Nudity,12122.0,11576,8,635.0,1436
4361,Grenadier: Hohoemi no Senshi Specials,UNKNOWN,グレネーダー 〜ほほえみの閃士〜,6.45,"Comedy, Ecchi",Comedy,Special,6,"Jan 28, 2005 to Jun 29, 2005",2005-01-28,2005.0,UNKNOWN,Finished Airing,"Shochiku, Kadokawa Shoten",UNKNOWN,"Group TAC, Studio Live",Manga,1 min per ep,1.0,PG-13 - Teens 13 or older,6611.0,7260,1,2029.0,6364
1404,Flutter of Birds: Tori-tachi no Habataki,Virgin Touch,flutter of birds～鳥達の羽ばたき～,5.59,Hentai,Hentai,OVA,2,"May 24, 2002 to Aug 23, 2002",2002-05-24,2002.0,UNKNOWN,Finished Airing,"Pink Pineapple, Silky’s, Himajin Planning",UNKNOWN,Arms,Visual novel,30 min per ep,30.0,Rx - Hentai,12702.0,10275,3,800.0,2269
32844,Love Will Find the Way Back Home,UNKNOWN,Love will find the way back home,5.34,UNKNOWN,,Music,1,"Sep 25, 2014",2014-09-25,2014.0,UNKNOWN,Finished Airing,Lastrum Music,UNKNOWN,UNKNOWN,Music,3 min,3.0,G - All Ages,12702.0,16739,0,165.0,338
5612,Terra Story,TriAngle,テラストーリー,5.28,Hentai,Hentai,OVA,2,"Aug 14, 1998 to Sep 11, 1998",1998-08-14,1998.0,UNKNOWN,Finished Airing,Daiei,UNKNOWN,UNKNOWN,Visual novel,30 min per ep,30.0,Rx - Hentai,12702.0,12345,0,281.0,1093
2259,Dr. Rin ni Kiitemite!,UNKNOWN,Dr.リンにきいてみて！,6.75,"Comedy, Fantasy, Romance",Comedy,TV,51,"Mar 5, 2001 to Feb 25, 2002",2001-03-05,2001.0,spring 2001,Finished Airing,Nihon Ad Systems,UNKNOWN,Studio Comet,Manga,24 min per ep,24.0,PG - Children,5077.0,8350,13,1158.0,4488
50840,Metamon to! Oyasumi Mokurou,Pokémon Kids TV: Good Night Rowlet,メタモンと！おやすみモクロー,5.77,Comedy,Comedy,ONA,1,"Jan 14, 2022",2022-01-14,2022.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Game,2 min,2.0,PG - Children,9789.0,14645,2,243.0,540
2418,Stranger: Mukou Hadan,Sword of the Stranger,ストレンヂア -無皇刃譚-,8.26,"Action, Adventure",Action,Movie,1,"Sep 29, 2007",2007-09-29,2007.0,UNKNOWN,Finished Airing,"Bandai Visual, Shochiku, Sony Music Entertainment, Hakuhodo DY Media Partners","Funimation, Bandai Entertainment",Bones,Original,1 hr 43 min,103.0,R - 17+ (violence & profanity),281.0,679,2929,159827.0,322226
10257,Pretty Rhythm: Aurora Dream,UNKNOWN,プリティーリズム オーロラドリーム,7.41,Sports,Sports,TV,51,"Apr 9, 2011 to Mar 31, 2012",2011-04-09,2011.0,spring 2011,Finished Airing,UNKNOWN,UNKNOWN,Tatsunoko Production,Game,23 min per ep,23.0,PG - Children,2051.0,4429,176,8396.0,21414
41851,Girl X,The Girl and the Monster,Girl X,4.97,"Comedy, Horror",Comedy,ONA,5,"Jul 26, 2019 to Dec 2, 2021",2019-07-26,2019.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,1 min per ep,1.0,PG-13 - Teens 13 or older,11997.0,12752,0,547.0,965
22255,Kanojo no Dokushinsha-tachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,The Bride Stripped Bare by Her Bachelors,彼女の独身者たちによって裸にされた性服の処女研究,3.6,Avant Garde,Avant Garde,Movie,1,1972,1972-01-01,1972.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,3 min,3.0,R+ - Mild Nudity,12650.0,12780,0,543.0,959
45196,Wan Jie Fa Shen,God of Ten Thousand Realms,万界法神,7.17,"Adventure, Fantasy, Romance",Adventure,ONA,54,"Dec 21, 2020 to Jun 18, 2021",2020-12-21,2020.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Ruo Hong Culture,Original,9 min per ep,9.0,PG-13 - Teens 13 or older,3213.0,9700,35,1055.0,2756
278,Viewtiful Joe,UNKNOWN,ビューティフル ジョー,6.74,"Action, Comedy, Sci-Fi",Action,TV,51,"Oct 2, 2004 to Sep 24, 2005",2004-10-02,2004.0,fall 2004,Finished Airing,"TV Tokyo, MediaNet, Capcom",Geneon Entertainment USA,Group TAC,Game,20 min per ep,20.0,PG-13 - Teens 13 or older,5110.0,5704,32,5208.0,11499
1395,Future GPX Cyber Formula Sin,UNKNOWN,新世紀ＧＰＸサイバーフォーミュラＳＩＮ,7.4,"Drama, Sci-Fi",Drama,OVA,5,"Dec 21, 1998 to Mar 17, 2000",1998-12-21,1998.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Sunrise,Original,30 min per ep,30.0,PG-13 - Teens 13 or older,2084.0,9733,15,1041.0,2714
2760,Densetsu Kyojin Ideon: Sesshoku-hen,The Ideon: A Contact,伝説巨神イデオン 接触篇,5.99,"Drama, Sci-Fi",Drama,Movie,1,"Jul 10, 1982",1982-07-10,1982.0,UNKNOWN,Finished Airing,UNKNOWN,Maiden Japan,Sunrise,Original,1 hr 25 min,85.0,PG-13 - Teens 13 or older,8878.0,8396,1,1880.0,4401
2565,Jungle Taitei: Susume Leo!,UNKNOWN,ジャングル大帝・進めレオ,6.55,Adventure,Adventure,TV,26,"Oct 5, 1966 to Mar 29, 1967",1966-10-05,1966.0,fall 1966,Finished Airing,UNKNOWN,UNKNOWN,Mushi Production,Manga,25 min per ep,25.0,G - All Ages,6102.0,9735,11,996.0,2713
1938,Shin Kaitei Gunkan,Super Atragon,新海底軍艦,6.01,"Action, Adventure, Fantasy, Sci-Fi",Action,OVA,2,"Dec 21, 1995 to Aug 1, 1996",1995-12-21,1995.0,UNKNOWN,Finished Airing,Kadokawa Shoten,ADV Films,Phoenix Entertainment,Novel,50 min per ep,50.0,PG-13 - Teens 13 or older,8782.0,10573,1,659.0,2065
601,Nekojiru-sou,Cat Soup,ねこぢる草,7.32,"Avant Garde, Award Winning, Comedy",Avant Garde,OVA,1,"Feb 21, 2001",2001-02-21,2001.0,UNKNOWN,Finished Airing,"Starchild Records, King Records",Central Park Media,J.C.Staff,Manga,32 min,32.0,PG-13 - Teens 13 or older,2432.0,2295,932,36566.0,76315
2521,Haja Kyosei G Dangaiou,UNKNOWN,破邪巨星Gダンガイオ,5.37,"Action, Sci-Fi",Action,TV,13,"Apr 6, 2001 to Jul 6, 2001",2001-04-06,2001.0,spring 2001,Finished Airing,UNKNOWN,VIZ Media,AIC,Original,24 min per ep,24.0,PG-13 - Teens 13 or older,11162.0,9413,3,780.0,3067
3913,Onikirimaru,Ogre Slayer,鬼切丸,6.16,Action,Action,OVA,4,"Sep 9, 1994 to Jul 21, 1995",1994-09-09,1994.0,UNKNOWN,Finished Airing,"KSS, OB Planning, TBS, Shogakukan",VIZ Media,Pastel,Unknown,29 min per ep,29.0,R - 17+ (violence & profanity),8060.0,9397,2,934.0,3089
1629,Devilman Lady,The Devil Lady,デビルマンレディー,6.6,"Action, Drama, Horror",Action,TV,26,"Oct 10, 1998 to May 8, 1999",1998-10-10,1998.0,fall 1998,Finished Airing,Dynamic Planning,"ADV Films, Discotek Media",TMS Entertainment,Manga,24 min per ep,24.0,R+ - Mild Nudity,5818.0,4227,102,6106.0,23962
32739,JRA Hokan Keikaku,UNKNOWN,JRA補完計画,4.61,Action,Action,ONA,3,"Jun 15, 2012 to Oct 21, 2012",2012-06-15,2012.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Gainax,Original,15 sec per ep,0.25,G - All Ages,12403.0,9118,5,1176.0,3378
