id,title,budget,revenue,runtime,popularity,release_date,original_language,status,genres
6702,Fairy Tail,175,1681333,24.0,45524.0,2009-10-12,ja,TV,"Action, Adventure, Fantasy"
9656,Kimi ni Todoke: From Me to You Season 2,12,451396,23.0,1592.0,2011-01-12,ja,TV,"Drama, Romance"
8372,Makoto-chan,1,858,84.0,2.0,1980-07-26,ja,Movie,Comedy
37377,Masamune-kun's Revenge OVA,1,106249,23.0,101.0,2018-07-27,ja,OVA,"Comedy, Romance"
9202,The Qwaser of Stigmata: Portrait of the Empress,1,27351,23.0,15.0,2010-10-20,ja,OVA,"Action, Supernatural, Ecchi"
313,Aim for the Ace! (1979),1,4273,90.0,11.0,1979-09-08,ja,Movie,"Drama, Romance, Sports"
22013,Koukaku Kidoutai Nyuumon Arise,26,7606,4.0,8.0,2014-01-07,ja,TV,Comedy
817,Tactical Roar,13,10093,25.0,11.0,2006-01-08,ja,TV,"Comedy, Romance, Sci-Fi"
34492,Nuki Doki! Tenshi to Akuma no Sakusei Battle - Revolution,4,9967,17.0,22.0,2017-02-24,ja,OVA,Hentai
6796,"The Ultimate Esper ""R""",1,1643,73.0,3.0,1991-10-24,ja,OVA,"Comedy, Sci-Fi"
7062,Hidamari Sketch x ☆☆☆,12,26966,24.0,147.0,2010-01-08,ja,TV,"Comedy, Slice of Life"
23665,Renai Fuyou Gakuha The Animation,1,6441,26.0,19.0,2014-06-27,ja,OVA,Hentai
9795,Atashin'chi Movie,1,800,95.0,1.0,2003-12-06,ja,Movie,Comedy
1210,Welcome to the N.H.K.,24,709053,24.0,25495.0,2006-07-10,ja,TV,"Comedy, Drama, Romance"
42012,Kaze wa Fuiteru ka?,1,621,2.0,0.0,2020-05-15,ja,Music,UNKNOWN
6713,Ranma 1/2: Hot Song Contest,2,6900,25.0,2.0,1990-11-07,ja,OVA,Comedy
1742,Legend of the Dragon Kings,12,3156,45.0,8.0,1991-06-25,ja,OVA,"Drama, Mystery, Supernatural"
37736,Fire X Fire,2,4996,6.0,6.0,2018-02-13,ja,ONA,Comedy
18121,Teekyu 2,12,30842,2.0,22.0,2013-07-07,ja,TV,Comedy
6245,Spirit of Wonder: China-san Short Stories,3,2315,13.0,4.0,2001-01-25,ja,Special,"Comedy, Sci-Fi"
36164,Gun Girls,12,1027,14.0,1.0,2017-08-18,ja,ONA,"Action, Comedy, Sci-Fi, Slice of Life"
36704,Free! Dive to the Future,12,173939,23.0,624.0,2018-07-12,ja,TV,Sports
32734,"Satto Anshin, SAT x Peeping Life",3,408,1.0,0.0,2015-09-30,ja,ONA,"Comedy, Slice of Life"
35119,Youkai Shoujo,1,356,2.0,0.0,2010-01-01,ja,Music,UNKNOWN
39810,Kyou Kara Maou! Recap,1,1191,25.0,0.0,2005-12-16,ja,Special,"Adventure, Comedy, Fantasy"
41303,Poka Poka Planet,1,282,4.0,0.0,2019-12-21,ja,Music,UNKNOWN
19231,Jam,1,1032,2.0,1.0,2009-01-01,ja,Music,"Avant Garde, Fantasy"
4260,Five Card,4,1564,28.0,1.0,2000-09-28,ja,OVA,"Comedy, Hentai"
31156,Sky Wizards Academy OVA,1,24126,23.0,17.0,2016-03-09,ja,OVA,"Action, Drama, Fantasy"
7505,Knyacki!,1,1011,5.0,5.0,1995-04-07,ja,TV,"Comedy, Drama, Fantasy"
11633,Blood Lad,10,668222,24.0,2022.0,2013-07-08,ja,TV,"Action, Comedy, Fantasy"
41750,Ghost in the Shell: SAC_2045 Season 2,12,9513,24.0,30.0,2022-05-23,ja,ONA,"Action, Mystery, Sci-Fi"
35135,Anemone: Eureka Seven Hi-Evolution,1,12076,90.0,16.0,2018-11-10,ja,Movie,"Adventure, Drama, Sci-Fi"
11179,"Listen to Me, Girls. I Am Your Father!",12,190065,23.0,618.0,2012-01-11,ja,TV,"Comedy, Romance"
312,Ace wo Nerae! Final Stage,12,2377,24.0,8.0,1989-10-25,ja,OVA,"Drama, Sports"
23897,Lovely Movie: Lovely Muuuuuuuco!,20,1449,2.0,0.0,2013-07-29,ja,TV,Slice of Life
2658,Doraemon the Movie: The Record of Nobita's Parallel Visit to the West,1,4875,90.0,2.0,1988-03-12,ja,Movie,"Adventure, Fantasy, Sci-Fi"
50815,It'll Be Fine!,1,826,3.0,1.0,2022-01-14,ja,Music,UNKNOWN
26189,Ai Tenshi Densetsu Wedding Peach Specials,2,1584,10.0,2.0,1995-11-01,ja,Special,"Adventure, Comedy, Romance"
1161,Maze: The Mega-Burst Space,25,6687,24.0,12.0,1997-04-03,ja,TV,"Adventure, Comedy, Fantasy"
16970,Nyuuin Bokki Monogatari: Odaijini!,2,621,44.0,1.0,1991-12-05,ja,OVA,"Comedy, Ecchi"
37196,Hana (Music),1,285,4.0,0.0,2008-02-01,ja,Music,UNKNOWN
29917,Uriko-hime to Amanojaku,1,325,17.0,0.0,1956-01-01,ja,Movie,UNKNOWN
12993,Beyond the Beyond,1,533,1.0,1.0,2005-03-19,ja,Music,UNKNOWN
8635,Shin Koihime†Musou: Live Revolution,1,5354,22.0,2.0,2010-03-17,ja,OVA,Ecchi
18099,Recorder and Randsell Mi,12,22947,3.0,7.0,2013-07-08,ja,TV,"Comedy, Slice of Life"
36185,Lan Mo's Flower,9,5590,13.0,17.0,2017-07-13,ja,ONA,Romance
40507,Arifureta: From Commonplace to World's Strongest Season 2,12,345009,23.0,4202.0,2022-01-13,ja,TV,"Action, Adventure, Fantasy"
36286,Re:ZERO -Starting Life in Another World- Memory Snow,1,279830,60.0,607.0,2018-10-06,ja,Movie,Fantasy
2547,A Little Princess Sara,46,19801,25.0,115.0,1985-01-06,ja,TV,Drama
2786,Bakegyamon,51,3495,25.0,13.0,2006-04-03,ja,TV,"Action, Fantasy"
5629,Super Bestial Machine God Dancougar: Blazing Epilogue,4,1278,30.0,2.0,1989-12-16,ja,OVA,Sci-Fi
10355,Twinkle Heart: Gingakei made Todokanai,1,1572,44.0,4.0,1986-12-05,ja,OVA,"Adventure, Comedy"
4025,Asobou! Hello Kitty,26,1489,25.0,5.0,1994-04-06,ja,TV,"Adventure, Fantasy"
41918,The Island of Siliang,15,1937,20.0,34.0,2021-06-14,ja,ONA,"Action, Fantasy"
30083,Warenai Tamago,1,286,2.0,0.0,1984-04-06,ja,Music,Comedy
20951,DPR Special Movie,1,1334,6.0,1.0,2013-10-17,ja,Special,Slice of Life
35784,Aozora,1,343,2.0,0.0,2005-06-02,ja,Music,UNKNOWN
40861,Pokémon: Twilight Wings,7,21368,6.0,59.0,2020-01-15,ja,ONA,"Action, Adventure, Comedy, Fantasy"
39864,Petit Clover Advance,15,5608,4.0,14.0,2018-02-23,ja,Special,Comedy
51692,Nights with a Cat,30,11817,2.0,105.0,2022-08-04,ja,TV,Comedy
39991,Promare: Galo-hen,1,26811,10.0,10.0,2019-05-24,ja,ONA,"Action, Sci-Fi"
39890,Anta e,1,433,6.0,0.0,2013-11-06,ja,Music,Drama
29665,Illusion City,1,416,4.0,0.0,1967-01-01,ja,Movie,Avant Garde
35745,40-shuunen da yo!! CoroCoro All-Star Shougakkou,2,799,12.0,2.0,2017-07-15,ja,ONA,Comedy
24591,"Yo-kai Watch the Movie: It's the Secret of Birth, Meow!",1,6110,96.0,11.0,2014-12-20,ja,Movie,"Award Winning, Comedy, Supernatural"
10586,Cafe de Oni,1,829,4.0,2.0,2004-12-22,ja,Music,UNKNOWN
36950,Yuragi-sou no Yuuna-san OVA,4,57698,23.0,74.0,2018-07-04,ja,OVA,"Comedy, Romance, Supernatural, Ecchi"
20463,Little Nemo Pilot,1,968,10.0,2.0,1987-01-01,ja,Special,Adventure
30412,Zombie Brother,41,3119,8.0,6.0,2014-11-24,ja,ONA,"Action, Comedy, Horror"
276,Mahoromatic: Automatic Maiden,12,61752,24.0,196.0,2001-10-06,ja,TV,"Comedy, Romance, Sci-Fi, Ecchi"
30427,Mr. Empty,1,448,1.0,1.0,2004-12-22,ja,Music,UNKNOWN
43608,Kaguya-sama: Love is War - Ultra Romantic,13,820642,23.0,29118.0,2022-04-09,ja,TV,"Comedy, Romance"
1713,Submarine Super 99,13,2077,24.0,1.0,2003-05-08,ja,TV,"Action, Adventure, Sci-Fi"
36345,AOTU Shijie 2,20,591,12.0,3.0,2017-10-31,ja,ONA,"Action, Adventure, Fantasy, Sci-Fi"
12581,See Me After Class,1,54059,29.0,106.0,2012-06-23,ja,OVA,"Comedy, Romance, Ecchi"
7782,Amazing Bowel Familiars,1,14667,11.0,6.0,2009-12-23,ja,Special,Comedy
793,xxxHOLiC The Movie: A Midsummer Night's Dream,1,64411,60.0,119.0,2005-08-20,ja,Movie,"Comedy, Drama, Mystery, Supernatural"
53599,Zen - Grogu and Dust Bunnies,1,3398,3.0,16.0,2022-11-12,ja,ONA,"Action, Adventure, Sci-Fi"
51923,Smile of the Arsnotoria the Animation,12,26471,23.0,49.0,2022-07-06,ja,TV,"Action, Fantasy"
40143,Pokemon Masters: Trainers Great Gathering Special Animation,1,2362,4.0,0.0,2019-06-27,ja,ONA,"Action, Fantasy"
34632,Such a Good Place to Die,1,580,3.0,0.0,2015-03-29,ja,Movie,Avant Garde
41659,Case File nº221: Kabukicho OVA,6,6354,4.0,13.0,2020-08-26,ja,OVA,"Comedy, Drama, Mystery"
31133,InuYasha: Shounen Sunday CM,2,5173,0.5,58.0,1996-11-13,ja,Special,"Action, Fantasy"
4462,Mighty Taro's Reckless Training,1,1540,1.0,1.0,1928-01-01,ja,Movie,Action
2905,Ikkitousen: Dragon Destiny Specials,6,22941,3.0,10.0,2007-06-24,ja,Special,Ecchi
6220,The Cougar Trap,2,5348,27.0,17.0,2009-03-13,ja,OVA,Hentai
5455,Saimin Jutsu The Animation 2nd,2,5417,29.0,9.0,2008-10-25,ja,OVA,Hentai
52304,Reincarnation Apple,1,238,3.0,0.0,2022-06-03,ja,Music,UNKNOWN
7496,Saiyuuki: Son Gokuu Monogatari,1,1299,8.0,2.0,1926-01-01,ja,Movie,Adventure
1132,Digimon Frontier,50,151963,23.0,563.0,2002-04-07,ja,TV,"Action, Adventure, Comedy, Drama, Fantasy"
9861,Anime Tenchou Movie,1,2727,3.0,1.0,2010-11-05,ja,Special,Action
5330,Alice in Cyberland,2,2869,23.0,2.0,1996-12-16,ja,Special,Sci-Fi
31747,Bottom Biting Bug 4,10,589,5.0,1.0,2015-10-05,ja,TV,Comedy
37171,Asobi Asobase - workshop of fun -,12,450287,23.0,6237.0,2018-07-08,ja,TV,Comedy
10189,Hunter x Hunter Pilot,1,27542,25.0,56.0,1998-07-26,ja,OVA,"Action, Adventure"
1088,Macross,36,105035,25.0,1692.0,1982-10-03,ja,TV,"Action, Romance, Sci-Fi"
40295,Another World,3,32097,10.0,54.0,2019-09-13,ja,ONA,Sci-Fi
229,Ninja Nonsense,12,34202,24.0,128.0,2004-07-10,ja,TV,Comedy
17371,Natsuyasumi.,3,12509,14.0,98.0,2013-01-27,ja,ONA,"Boys Love, Hentai"
30399,Thank You and Sorry,1,440,2.0,1.0,2009-01-01,ja,Movie,UNKNOWN
39714,Beam!,1,330,3.0,0.0,2014-05-30,ja,Music,"Action, Drama"
2619,Spider Riders,26,9268,23.0,27.0,2006-04-05,ja,TV,"Action, Adventure"
3538,Slave Nurses,3,4306,24.0,9.0,2003-01-24,ja,OVA,Hentai
307,Adventures On Rainbow Pond,39,1393,24.0,3.0,1973-01-02,ja,TV,"Comedy, Fantasy"
269,Bleach,366,1856976,24.0,68896.0,2004-10-05,ja,TV,"Action, Adventure, Fantasy"
49571,Swallowed Star,104,4513,21.0,96.0,2021-12-29,ja,ONA,"Action, Adventure, Fantasy, Sci-Fi"
1798,Animation Runner Kuromi 2,1,5961,45.0,3.0,2004-01-28,ja,OVA,"Comedy, Drama"
35346,THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 2nd Season,13,5023,1.0,3.0,2017-04-04,ja,ONA,"Comedy, Slice of Life"
34501,Kenka Bancho Otome -Girl Beats Boys-,12,79601,8.0,214.0,2017-04-12,ja,TV,Action
38916,Battle Spirits: Saga Brave,3,1248,24.0,4.0,2019-06-14,ja,ONA,"Adventure, Sci-Fi"
688,Utakata,12,25086,23.0,83.0,2004-10-03,ja,TV,Drama
40714,Yo-kai Watch Jam: Yo-kai Academy Y,63,1691,24.0,7.0,2019-12-27,ja,TV,"Comedy, Supernatural"
3653,Linebarrels of Iron,24,42085,23.0,88.0,2008-10-03,ja,TV,"Action, Sci-Fi"
3889,Junk Boy,1,8849,45.0,24.0,1987-12-16,ja,OVA,"Comedy, Romance, Ecchi"
8460,Mirai Nikki,1,230782,8.0,2393.0,2010-12-09,ja,OVA,"Action, Supernatural"
24833,Assassination Classroom,22,1914784,23.0,28752.0,2015-01-10,ja,TV,"Action, Comedy"
41405,Bakugan: Armored Alliance,52,3577,24.0,2.0,2020-04-03,ja,TV,"Action, Fantasy"
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,1,8031,26.0,5.0,2014-03-21,ja,Special,"Comedy, Mystery"
5854,Legend of the Condor Hero III,26,2849,20.0,1.0,2008-04-13,ja,TV,"Action, Adventure, Drama, Romance"
51198,Knights on Debris: Spark Reignited,1,372,32.0,2.0,2022-01-01,ja,Special,"Action, Fantasy, Sci-Fi"
44196,Thousand Autumns,16,8762,28.0,162.0,2021-02-08,ja,ONA,"Action, Fantasy"
15823,Shin Takarajima,1,622,52.0,0.0,1965-01-03,ja,Special,Adventure
51390,Forty Millenniums of Cultivation,16,1440,21.0,9.0,2022-10-04,ja,ONA,"Action, Fantasy, Sci-Fi"
2794,Kussetsu,3,1461,28.0,0.0,2002-02-22,ja,OVA,Hentai
52131,Boogiepop Dengeki Bunko CMs,2,360,0.5,0.0,1999-01-01,ja,Special,Suspense
1450,Brigadoon,26,13026,24.0,143.0,2000-07-21,ja,TV,"Adventure, Comedy, Drama, Sci-Fi"
6444,Tegami Bachi: Letter Bee,25,118679,24.0,733.0,2009-10-03,ja,TV,"Adventure, Fantasy"
13373,Flower,1,4784,0.5,0.0,2010-06-01,ja,Special,Slice of Life
31440,Teekyu 6,12,17176,2.0,11.0,2015-10-06,ja,TV,Comedy
8701,Apartment!,1,1429,5.0,0.0,2004-05-01,ja,ONA,"Comedy, Slice of Life"
3923,Kamen Rider Den-O: Imagin Anime,10,1379,4.0,5.0,2008-04-25,ja,OVA,"Action, Adventure, Comedy"
24603,Xiongmao Monogatari TaoTao,1,466,86.0,0.0,1981-12-28,ja,Movie,"Comedy, Fantasy"
31874,2002-nen Halmeoni Ondo,1,521,2.0,0.0,2002-04-04,ja,Music,UNKNOWN
37590,Devilman: Crybaby - Digest Video,1,9704,3.0,19.0,2018-03-24,ja,ONA,"Action, Horror, Supernatural"
18523,Senyuu. 2,13,56147,4.0,107.0,2013-07-03,ja,TV,"Action, Comedy, Fantasy"
10697,Thick and Creamy Milk Pot,2,8451,19.0,43.0,2011-08-05,ja,OVA,Hentai
13917,Star☆Jewel Gaiden: Natsumi Oblivion,1,2641,31.0,3.0,2012-03-22,ja,OVA,"Girls Love, Hentai"
13255,Haru wa Kuru,1,967,4.0,0.0,2012-01-27,ja,ONA,Adventure
1865,Getsumen To Heiki Mina,11,8070,23.0,13.0,2007-01-14,ja,TV,"Action, Comedy, Sci-Fi, Ecchi"
18481,Bishoujo Animerama: Gokkun Doll - Choujigen Pico-chan Toujou!!,1,944,30.0,5.0,1990-05-24,ja,OVA,"Sci-Fi, Hentai"
37606,First Rabbit,1,261,4.0,0.0,2013-05-22,ja,Music,UNKNOWN
9200,Dae Jang Geum: Jang Geum's Dream 2,26,2070,24.0,13.0,2007-03-14,ja,TV,"Adventure, Comedy, Gourmet"
30559,Why,1,469,10.0,1.0,1975-01-01,ja,Movie,Avant Garde
34125,High School Fleet OVA,2,19973,24.0,30.0,2017-03-31,ja,OVA,Action
38071,Tayo the Little Bus Season 2,26,339,11.0,0.0,2011-11-30,ja,TV,UNKNOWN
10379,Natsume's Book of Friends Season 3,13,243509,24.0,1368.0,2011-07-05,ja,TV,"Drama, Slice of Life, Supernatural"
38425,Ikkitousen: Western Wolves,3,14120,27.0,21.0,2019-01-03,ja,OVA,"Action, Ecchi"
34055,Berserk: Season II,12,174636,24.0,453.0,2017-04-07,ja,TV,"Action, Adventure, Drama, Fantasy, Horror"
11101,Honoo no Alpenrose,2,857,76.0,2.0,1986-02-15,ja,OVA,"Drama, Romance"
6993,Koneko no Rakugaki,1,2038,13.0,1.0,1957-05-13,ja,Movie,Comedy
42220,Condom Battler Gorou,4,2210,1.0,11.0,2020-06-11,ja,ONA,Action
2946,Angel Core,2,5525,28.0,10.0,2003-01-25,ja,OVA,"Action, Hentai"
40102,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks? Do You Love Your Mom on the Shore?,1,43691,23.0,97.0,2020-03-25,ja,OVA,"Comedy, Fantasy, Ecchi"
53884,"Wanted, Wasted",1,287,3.0,1.0,2022-12-16,ja,Music,UNKNOWN
50038,Konna Koto Soudou,1,365,5.0,0.0,2019-10-08,ja,Music,Supernatural
1269,Bio Hunter,1,13955,58.0,11.0,1995-12-08,ja,OVA,"Action, Horror"
49498,Ramen Chai-nyan,1,268,5.0,1.0,2001-02-14,ja,OVA,"Action, Comedy"
1325,Violinist of Hamelin,25,6468,24.0,21.0,1996-10-02,ja,TV,"Adventure, Drama, Fantasy"
52200,Gakusen Toshi Asterisk Mini Drama,1,521,5.0,0.0,2022-06-24,ja,ONA,Comedy
39734,LINE Novel,2,1845,2.0,4.0,2019-04-16,ja,ONA,Slice of Life
32861,Tsukiyomi,1,362,5.0,0.0,2013-11-11,ja,Music,UNKNOWN
24675,Future Card Buddyfight Recap,1,831,24.0,0.0,2014-06-14,ja,Special,UNKNOWN
36455,My Cultivator Girlfriend,15,35525,15.0,102.0,2017-09-20,ja,ONA,"Adventure, Fantasy, Romance, Supernatural"
37680,Onihei Pilot,1,723,5.0,0.0,2017-02-22,ja,Special,UNKNOWN
2693,Suddenly Princess,3,3735,30.0,4.0,1997-12-01,ja,OVA,"Comedy, Fantasy"
7616,Michi (Movie),4,1183,13.0,12.0,2002-01-01,ja,Movie,"Drama, Slice of Life"
2036,Cosmic Baton Girl Comet-san☆,43,4389,24.0,39.0,2001-04-01,ja,TV,"Adventure, Comedy, Drama, Sci-Fi"
5277,Sekirei: Pure Engagement,13,235683,24.0,530.0,2010-07-04,ja,TV,"Action, Comedy, Ecchi"
32437,One Piece: Long Ring Long Land Arc,1,10053,75.0,14.0,2015-12-11,ja,Special,"Action, Adventure, Fantasy"
40045,Motto! Majime ni Fumajime Kaiketsu Zorori,25,935,25.0,2.0,2020-04-05,ja,TV,"Adventure, Comedy"
36095,Mirror Mirror (Bombs BiS),1,350,5.0,1.0,2014-05-01,ja,Music,UNKNOWN
27783,Sword Gai The Animation,12,68496,22.0,50.0,2018-03-23,ja,ONA,"Action, Supernatural"
3843,Ali Baba to 40-hiki no Touzoku,1,1682,55.0,1.0,1971-07-18,ja,Movie,"Action, Fantasy"
31018,DD Fist of the North Star 2: Strawberry Flavor Plus,12,3616,23.0,1.0,2015-10-07,ja,TV,Comedy
4730,Hentai Express,1,5532,23.0,56.0,2007-08-31,ja,OVA,Hentai
1094,One Piece TV Special: Adventure in the Ocean's Navel,1,36033,49.0,25.0,2000-12-20,ja,Special,"Action, Adventure, Fantasy"
1363,Case Closed Movie 4: Captured In Her Eyes,1,59845,100.0,95.0,2000-04-22,ja,Movie,"Adventure, Comedy, Mystery"
4808,Hurricane Polymar,26,2414,25.0,5.0,1974-10-04,ja,TV,"Action, Adventure, Sci-Fi"
7518,Boku wa Kuma,1,1498,2.0,1.0,2006-10-02,ja,Music,Slice of Life
17897,Flowers Will Bloom,1,1979,4.0,2.0,2013-03-20,ja,Special,UNKNOWN
2408,Sergeant Frog Movie 2,1,5577,78.0,13.0,2007-03-17,ja,Movie,"Action, Adventure, Comedy, Drama, Sci-Fi"
6999,Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus,2,6277,3.0,3.0,2009-05-26,ja,Special,Comedy
34975,Marvel Future Avengers,26,4574,22.0,8.0,2017-07-22,ja,TV,Action
43919,Study Me,1,1107,4.0,9.0,2020-05-14,ja,Music,UNKNOWN
52963,Readymade,1,488,4.0,2.0,2020-12-24,ja,Music,UNKNOWN
4320,Lupin III: Green vs. Red,1,8550,79.0,9.0,2008-04-02,ja,OVA,"Action, Adventure, Comedy, Mystery"
51842,Seven Count,1,554,3.0,1.0,2022-03-27,ja,Music,UNKNOWN
35680,Time Driver: Bokura ga Kaita Mirai,1,1208,23.0,0.0,2018-03-10,ja,Movie,UNKNOWN
2166,Dojin Work,12,27685,13.0,41.0,2007-07-04,ja,TV,"Comedy, Slice of Life"
5315,Ero Manga Mitai na Koi Shiyo,2,7281,27.0,17.0,2008-06-27,ja,OVA,Hentai
43397,Harmonia feat. Makoto,1,268,3.0,0.0,2017-02-09,ja,Music,Avant Garde
45587,GLOOMY The Naughty Grizzly,12,7557,1.0,40.0,2021-04-12,ja,TV,Comedy
48508,K×Drop!!,1,972,5.0,0.0,2017-03-29,ja,ONA,"Comedy, Suspense"
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,1,1012,3.0,0.0,2012-08-30,ja,OVA,"Comedy, Slice of Life"
32455,Gekidol,12,14737,23.0,28.0,2021-01-05,ja,TV,"Drama, Sci-Fi"
3277,Kinnikuman: Haresugata! Seigi Choujin,1,830,60.0,1.0,1985-12-21,ja,Movie,"Action, Comedy, Sports"
6787,Goulart Knights: Evoked the Beginning Black,1,11471,22.0,17.0,2010-12-25,ja,OVA,"Action, Drama, Fantasy, Supernatural"
2324,Angel Blade,3,10509,29.0,43.0,2001-12-14,ja,OVA,"Action, Hentai"
32818,Boonie Bears or Bust,104,352,13.0,0.0,2012-07-30,ja,TV,Comedy
37535,Asunal Kanayama,2,365,0.2,0.0,2013-06-03,ja,Special,Slice of Life
35752,Otsukimi Recital,1,4560,3.0,7.0,2013-07-02,ja,Music,UNKNOWN
42145,Hulaing Babies Aratame: Staying Babies,4,824,5.0,0.0,2020-06-10,ja,TV,"Comedy, Slice of Life"
19163,Date A Live II,10,613950,28.0,2172.0,2014-04-12,ja,TV,"Action, Romance, Sci-Fi"
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,1,47518,116.0,82.0,2009-07-24,ja,OVA,Action
8891,Nippon-ichi no Otoko no Tamashii 2,16,804,10.0,0.0,1999-05-04,ja,TV,"Comedy, Romance"
3905,The Little Prince and the Eight-Headed Dragon,1,2705,86.0,7.0,1963-03-24,ja,Movie,"Adventure, Award Winning, Fantasy"
31157,ClassicaLoid,25,25966,24.0,89.0,2016-10-08,ja,TV,Comedy
10638,Ground Control to Psychoelectric Girl Special,1,60264,29.0,45.0,2012-02-08,ja,Special,"Comedy, Sci-Fi"
49164,Make My Day,8,5039,25.0,5.0,2023-02-02,ja,ONA,"Horror, Suspense"
5821,Zenmai Zamurai,215,662,5.0,3.0,2006-04-03,ja,TV,Comedy
10805,The World God Only Knows: Four Girls and an Idol,1,104602,24.0,86.0,2011-09-16,ja,OVA,"Comedy, Supernatural"
3303,My Sex Tutor,4,2866,27.0,9.0,2002-04-25,ja,OVA,Hentai
5553,Love Forever,1,928,31.0,1.0,2001-09-21,ja,OVA,Hentai
3345,Mikan Enikki,30,2998,23.0,26.0,1992-10-16,ja,TV,"Comedy, Romance, Slice of Life"
44,Samurai X: Trust and Betrayal,4,268621,29.0,6137.0,1999-02-20,ja,OVA,"Action, Drama, Romance"
49876,Mahou Shoujo Elena DVD-BOX Special,1,821,3.0,2.0,2015-12-11,ja,Special,"Supernatural, Hentai"
34860,Dance XX,1,324,4.0,0.0,2015-10-07,ja,Music,UNKNOWN
33394,Mahou Shoujo? Naria Girls,12,8585,8.0,14.0,2016-07-07,ja,TV,UNKNOWN
4460,Kikumana,1,8911,6.0,8.0,2001-07-14,ja,ONA,Avant Garde
33203,Anonymous Noise,12,119357,23.0,620.0,2017-04-11,ja,TV,"Drama, Romance"
3101,F-Zero: GP Legend,51,9136,23.0,62.0,2003-10-07,ja,TV,"Action, Adventure, Sci-Fi"
11773,To Heart 2: Dungeon Travelers,2,4582,28.0,5.0,2012-02-22,ja,OVA,"Adventure, Comedy, Fantasy, Ecchi"
6379,Kyou no 5 no 2 (TV): Takarabako,1,8597,28.0,3.0,2009-10-06,ja,OVA,"Comedy, Ecchi"
50462,False Memory,1,1130,18.0,8.0,2020-09-30,ja,ONA,"Action, Mystery"
3736,Parappa the Rapper,30,4147,23.0,39.0,2001-04-14,ja,TV,"Comedy, Fantasy"
9322,HHH Triple Ecchi,4,32554,16.0,284.0,2010-11-26,ja,OVA,Hentai
49345,"Goodbye, Don Glees!",1,17684,95.0,74.0,2022-02-18,ja,Movie,"Adventure, Drama"
8017,Armored Trooper Votoms: Phantom Arc,6,2898,24.0,1.0,2010-03-26,ja,OVA,"Action, Drama, Sci-Fi"
31830,Lilac (Bombs Jun Togawa),1,960,4.0,1.0,2015-09-27,ja,Music,UNKNOWN
50053,Humanoid,1,381,4.0,2.0,2018-11-06,ja,Music,Supernatural
33197,Lostorage incited WIXOSS,12,56292,23.0,106.0,2016-10-08,ja,TV,UNKNOWN
40703,Melody Line,1,346,3.0,0.0,2011-01-16,ja,Music,UNKNOWN
11357,Micro Teukgongdae Diatron 5,1,1028,57.0,3.0,1985-07-20,ja,Movie,Sci-Fi
25375,Moon Pride,1,5503,3.0,10.0,2014-07-19,ja,Music,"Romance, Supernatural"
3456,Candy☆Boy: Side Story For Archive,1,31241,10.0,22.0,2007-11-22,ja,ONA,"Girls Love, Romance"
32377,Azure Nihon Data Center,1,1771,0.9,1.0,2014-02-25,ja,ONA,Action
40606,Captain Tsubasa Special,1,775,3.0,0.0,2019-11-03,ja,Special,Sports
8668,The Qwaser Of Stigmata Picture Drama,16,16854,2.0,10.0,2010-04-21,ja,Special,Ecchi
31297,Tokyo Ghoul: Pinto,1,207801,24.0,375.0,2015-12-25,ja,OVA,"Action, Fantasy, Horror"
34958,The Nation of Fish,1,492,15.0,0.0,1928-01-01,ja,Movie,UNKNOWN
34927,Rilu Rilu Fairilu: Mahou no Kagami,51,1870,23.0,3.0,2017-04-07,ja,TV,"Fantasy, Slice of Life"
782,Gasaraki,25,21822,25.0,51.0,1998-10-04,ja,TV,"Drama, Supernatural"
1385,Black Widow,2,4212,28.0,11.0,2002-05-31,ja,OVA,Hentai
5651,Helter Skelter: Hakudaku no Mura,4,8483,28.0,62.0,2009-01-30,ja,OVA,Hentai
7818,Fairy King,1,1811,60.0,2.0,1988-12-21,ja,OVA,Fantasy
43204,Gundam Reconguista in G III: Legacy from Space,1,2148,104.0,2.0,2021-07-22,ja,Movie,"Action, Sci-Fi"
186,Initial D Second Stage,13,202885,23.0,996.0,1999-10-15,ja,TV,"Action, Drama"
48569,86 Eighty-Six Part 2,12,432081,23.0,12960.0,2021-10-03,ja,TV,"Action, Drama, Sci-Fi"
7580,Ikkitousen: Xtreme Xecutor,12,49408,24.0,39.0,2010-03-26,ja,TV,"Action, Ecchi"
1194,Coyote Ragtime Show,12,20353,24.0,34.0,2006-07-04,ja,TV,"Action, Adventure, Comedy, Sci-Fi"
25861,Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,1,15756,4.0,5.0,2014-07-18,ja,Special,"Comedy, Girls Love"
5658,Great Mazinger,56,5675,25.0,15.0,1974-09-08,ja,TV,"Action, Sci-Fi"
38022,Monster Strike the Animation,63,5257,10.0,7.0,2018-07-08,ja,ONA,"Action, Fantasy"
27663,Baby Steps 2nd Season,25,88800,24.0,310.0,2015-04-05,ja,TV,Sports
35480,Karadasagashi,10,4834,3.0,8.0,2017-07-30,ja,ONA,Horror
